date;offset_h;duration_h;offered_compensation_pct;final_participation_rate_pct;total_jasm_load_in_event_mwh;total_dispatched_energy_mwh;avg_dispatched_power_mw;avg_srl_price_in_event_chf_kwh;avoided_srl_costs_chf;compensation_chf_per_hh;total_compensation_ch;net_benefit_chf_total
2024-12-30;2.0;4.5;1.0;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.0232;17063.225806451614;41436.54538434065
2024-12-30;1.0;4.5;0.6;30.376344086021508;680.228273468875;206.62848091930883;45.91744020429085;0.26507744426026725;51335.33738325958;0.01392;10148.129032258064;41187.20835100152
2024-12-30;0.5;4.5;0.1;30.376344086021508;623.5207200647501;189.4027993745074;42.089510972112755;0.1913593220306745;42754.33911527512;0.00232;1691.3548387096773;41062.98427656545
2024-12-30;1.5;4.5;0.9;30.376344086021508;689.3296475975001;209.3931456411761;46.53181014248358;0.33934405619235974;56025.3045935084;0.020880000000000003;15222.193548387098;40803.1110451213
2024-12-30;2.0;9.0;1.5;27.419354838709676;962.097226126875;263.8008523251109;29.31120581390121;0.2561714401714751;63316.1147677897;0.0348;22900.645161290322;40415.46960649938
2024-12-30;2.0;4.5;1.1;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.02552;18769.548387096776;39730.22280369549
2024-12-30;1.0;4.5;0.7;30.376344086021508;680.228273468875;206.62848091930883;45.91744020429085;0.26507744426026725;51335.33738325958;0.016239999999999997;11839.48387096774;39495.85351229184
2024-12-30;1.5;4.5;1.0;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.0232;17063.225806451614;39457.87794275155
2024-12-30;0.5;4.5;0.2;30.376344086021508;623.5207200647501;189.4027993745074;42.089510972112755;0.1913593220306745;42754.33911527512;0.00464;3382.7096774193546;39371.629437855765
2024-12-30;2.0;9.0;1.6;27.419354838709676;962.097226126875;263.8008523251109;29.31120581390121;0.2561714401714751;63316.1147677897;0.03712;24427.354838709678;38888.75992908003
2024-12-30;2.0;4.5;1.2;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.02784;20475.870967741936;38023.900223050325
2024-12-30;1.0;4.5;0.8;30.376344086021508;680.228273468875;206.62848091930883;45.91744020429085;0.26507744426026725;51335.33738325958;0.01856;13530.838709677419;37804.498673582166
2024-12-30;1.5;4.5;1.1;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.02552;18769.548387096776;37751.55536210639
2024-12-30;0.5;4.5;0.3;30.376344086021508;623.5207200647501;189.4027993745074;42.089510972112755;0.1913593220306745;42754.33911527512;0.00696;5074.064516129032;37680.27459914609
2024-12-30;2.0;9.0;1.7;27.419354838709676;962.097226126875;263.8008523251109;29.31120581390121;0.2561714401714751;63316.1147677897;0.03944;25954.064516129034;37362.050251660665
2024-12-30;2.0;4.5;1.3;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.03016;22182.193548387095;36317.57764240517
2024-12-30;1.0;4.5;0.9;30.376344086021508;680.228273468875;206.62848091930883;45.91744020429085;0.26507744426026725;51335.33738325958;0.020880000000000003;15222.193548387098;36113.143834872484
2024-12-30;1.5;4.5;1.2;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.02784;20475.870967741936;36045.23278146122
2024-12-30;0.5;4.5;0.4;30.376344086021508;623.5207200647501;189.4027993745074;42.089510972112755;0.1913593220306745;42754.33911527512;0.00928;6765.419354838709;35988.91976043641
2024-12-30;2.0;9.0;1.8;27.419354838709676;962.097226126875;263.8008523251109;29.31120581390121;0.2561714401714751;63316.1147677897;0.041760000000000005;27480.77419354839;35835.340574241316
2024-12-30;0.0;4.5;0.0;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.0;0.0;34912.959957172294
2024-12-30;1.0;4.5;1.0;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.0232;17063.225806451614;34726.406597898764
2024-12-30;2.0;4.5;1.4;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.032479999999999995;23888.516129032254;34611.255061760006
2024-12-30;1.5;4.5;1.3;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.03016;22182.193548387095;34338.91020081607
2024-12-30;2.0;9.0;1.9;27.419354838709676;962.097226126875;263.8008523251109;29.31120581390121;0.2561714401714751;63316.1147677897;0.044079999999999994;29007.48387096774;34308.63089682197
2024-12-30;0.5;4.5;0.5;30.376344086021508;623.5207200647501;189.4027993745074;42.089510972112755;0.1913593220306745;42754.33911527512;0.0116;8456.774193548386;34297.564921726735
2024-12-30;0.5;1.5;0.0;34.946236559139784;390.12769535999996;136.33494730322582;90.88996486881722;0.24994500294394592;34229.648485599944;0.0;0.0;34229.648485599944
2024-12-30;2.0;9.0;2.0;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.0464;31132.903225806444;33424.7039884105
2024-12-30;0.0;4.5;0.1;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.00232;1691.3548387096773;33221.60511846262
2024-12-30;1.0;4.5;1.1;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.02552;18769.548387096776;33020.0840172536
2024-12-30;2.0;4.5;1.5;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.0348;25594.838709677417;32904.93248111485
2024-12-30;1.5;4.5;1.4;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.032479999999999995;23888.516129032254;32632.587620170907
2024-12-30;0.5;4.5;0.6;30.376344086021508;623.5207200647501;189.4027993745074;42.089510972112755;0.1913593220306745;42754.33911527512;0.01392;10148.129032258064;32606.210083017057
2024-12-30;0.0;1.5;0.0;34.946236559139784;379.22089358;132.52343055215056;88.3489537014337;0.2359556208626651;32367.65771428378;0.0;0.0;32367.65771428378
2024-12-30;0.5;1.5;0.1;34.946236559139784;390.12769535999996;136.33494730322582;90.88996486881722;0.24994500294394592;34229.648485599944;0.00232;1945.8064516129034;32283.842033987043
2024-12-30;2.0;9.0;2.1;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.04872;32689.54838709677;31868.058827120174
2024-12-30;1.0;1.5;0.0;34.946236559139784;310.946774487625;108.66419538546036;72.44279692364024;0.43840808463567366;31766.307112141258;0.0;0.0;31766.307112141258
2024-12-30;0.0;4.5;0.2;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.00464;3382.7096774193546;31530.250279752938
2024-12-30;1.0;4.5;1.2;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.02784;20475.870967741936;31313.76143660844
2024-12-30;2.0;4.5;1.6;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.03712;27301.16129032258;31198.609900469684
2024-12-30;1.5;4.5;1.5;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.0348;25594.838709677417;30926.265039525744
2024-12-30;0.5;4.5;0.7;30.376344086021508;623.5207200647501;189.4027993745074;42.089510972112755;0.1913593220306745;42754.33911527512;0.016239999999999997;11839.48387096774;30914.85524430738
2024-12-30;0.0;1.5;0.1;34.946236559139784;379.22089358;132.52343055215056;88.3489537014337;0.2359556208626651;32367.65771428378;0.00232;1945.8064516129034;30421.851262670876
2024-12-30;0.5;1.5;0.2;34.946236559139784;390.12769535999996;136.33494730322582;90.88996486881722;0.24994500294394592;34229.648485599944;0.00464;3891.612903225807;30338.035582374137
2024-12-30;2.0;9.0;2.2;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.05104;34246.19354838709;30311.413665829852
2024-12-30;0.0;4.5;0.3;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.00696;5074.064516129032;29838.895441043263
2024-12-30;1.0;1.5;0.1;34.946236559139784;310.946774487625;108.66419538546036;72.44279692364024;0.43840808463567366;31766.307112141258;0.00232;1945.8064516129034;29820.500660528356
2024-12-30;1.0;4.5;1.3;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.03016;22182.193548387095;29607.438855963283
2024-12-30;2.0;4.5;1.7;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.03944;29007.483870967742;29492.28731982452
2024-12-30;0.5;4.5;0.8;30.376344086021508;623.5207200647501;189.4027993745074;42.089510972112755;0.1913593220306745;42754.33911527512;0.01856;13530.838709677419;29223.500405597704
2024-12-30;1.5;4.5;1.6;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.03712;27301.16129032258;29219.94245888058
2024-12-30;2.0;9.0;2.3;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.05336;35802.83870967741;28754.768504539534
2024-12-30;0.0;1.5;0.2;34.946236559139784;379.22089358;132.52343055215056;88.3489537014337;0.2359556208626651;32367.65771428378;0.00464;3891.612903225807;28476.044811057975
2024-12-30;0.5;1.5;0.3;34.946236559139784;390.12769535999996;136.33494730322582;90.88996486881722;0.24994500294394592;34229.648485599944;0.00696;5837.41935483871;28392.229130761232
2024-12-30;0.0;4.5;0.4;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.00928;6765.419354838709;28147.540602333585
2024-12-30;1.0;4.5;1.4;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.032479999999999995;23888.516129032254;27901.116275318123
2024-12-30;1.0;1.5;0.2;34.946236559139784;310.946774487625;108.66419538546036;72.44279692364024;0.43840808463567366;31766.307112141258;0.00464;3891.612903225807;27874.69420891545
2024-12-30;2.0;4.5;1.8;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.041760000000000005;30713.80645161291;27785.964739179355
2024-12-30;0.5;4.5;0.9;30.376344086021508;623.5207200647501;189.4027993745074;42.089510972112755;0.1913593220306745;42754.33911527512;0.020880000000000003;15222.193548387098;27532.145566888023
2024-12-30;1.5;4.5;1.7;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.03944;29007.483870967742;27513.61987823542
2024-12-30;2.0;9.0;2.4;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.05568;37359.483870967735;27198.123343249208
2024-12-30;0.0;1.5;0.3;34.946236559139784;379.22089358;132.52343055215056;88.3489537014337;0.2359556208626651;32367.65771428378;0.00696;5837.41935483871;26530.238359445073
2024-12-30;0.0;4.5;0.5;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.0116;8456.774193548386;26456.185763623907
2024-12-30;0.5;1.5;0.4;34.946236559139784;390.12769535999996;136.33494730322582;90.88996486881722;0.24994500294394592;34229.648485599944;0.00928;7783.225806451614;26446.42267914833
2024-12-30;1.0;4.5;1.5;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.0348;25594.838709677417;26194.79369467296
2024-12-30;1.5;1.5;0.0;34.946236559139784;201.92166647287502;70.56402322976814;47.04268215317876;0.6273068049247569;26143.698820516736;0.0;0.0;26143.698820516736
2024-12-30;2.0;4.5;1.9;30.64516129032258;702.4964689325;215.2811759631855;47.84026132515233;0.36243551498198195;58499.771190792264;0.044079999999999994;32420.12903225806;26079.642158534203
2024-12-30;0.5;4.5;1.0;30.64516129032258;623.5207200647501;191.0789303424234;42.461984520538536;0.1913593220306745;43132.696098596134;0.0232;17063.225806451614;26069.47029214452
2024-12-30;1.0;1.5;0.3;34.946236559139784;310.946774487625;108.66419538546036;72.44279692364024;0.43840808463567366;31766.307112141258;0.00696;5837.41935483871;25928.887757302546
2024-12-30;1.5;4.5;1.8;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.041760000000000005;30713.80645161291;25807.297297590252
2024-12-30;2.0;9.0;2.5;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.057999999999999996;38916.12903225805;25641.47818195889
2024-12-30;-0.5;4.5;0.0;30.376344086021508;406.77026906662513;123.56193657131351;27.458208126958557;0.1684322179344309;25405.359231920145;0.0;0.0;25405.359231920145
2024-12-30;2.0;4.5;2.0;31.182795698924732;702.4964689325;219.0580386993817;48.679564155418156;0.36243551498198195;59526.08296606931;0.0464;34725.161290322576;24800.921675746737
2024-12-30;0.0;4.5;0.6;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.01392;10148.129032258064;24764.83092491423
2024-12-30;0.0;1.5;0.4;34.946236559139784;379.22089358;132.52343055215056;88.3489537014337;0.2359556208626651;32367.65771428378;0.00928;7783.225806451614;24584.431907832168
2024-12-30;0.5;1.5;0.5;34.946236559139784;390.12769535999996;136.33494730322582;90.88996486881722;0.24994500294394592;34229.648485599944;0.0116;9729.032258064517;24500.61622753543
2024-12-30;1.0;4.5;1.6;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.03712;27301.16129032258;24488.471114027798
2024-12-30;0.5;4.5;1.1;30.64516129032258;623.5207200647501;191.0789303424234;42.461984520538536;0.1913593220306745;43132.696098596134;0.02552;18769.548387096776;24363.147711499358
2024-12-30;1.5;1.5;0.1;34.946236559139784;201.92166647287502;70.56402322976814;47.04268215317876;0.6273068049247569;26143.698820516736;0.00232;1945.8064516129034;24197.892368903835
2024-12-30;1.5;4.5;1.9;30.64516129032258;689.3296475975001;211.24618232826612;46.943596072948026;0.33934405619235974;56521.10374920316;0.044079999999999994;32420.12903225806;24100.9747169451
2024-12-30;2.0;9.0;2.6;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.06032;40472.77419354838;24084.833020668564
2024-12-30;-0.5;1.5;0.0;34.946236559139784;308.07055629;107.6590653701613;71.7727102467742;0.20475939568354043;24019.446952664195;0.0;0.0;24019.446952664195
2024-12-30;1.0;1.5;0.4;34.946236559139784;310.946774487625;108.66419538546036;72.44279692364024;0.43840808463567366;31766.307112141258;0.00928;7783.225806451614;23983.081305689644
2024-12-30;-0.5;4.5;0.1;30.376344086021508;406.77026906662513;123.56193657131351;27.458208126958557;0.1684322179344309;25405.359231920145;0.00232;1691.3548387096773;23714.004393210467
2024-12-30;0.0;4.5;0.7;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.016239999999999997;11839.48387096774;23073.47608620455
2024-12-30;2.0;4.5;2.1;31.182795698924732;702.4964689325;219.0580386993817;48.679564155418156;0.36243551498198195;59526.08296606931;0.04872;36461.41935483871;23064.6636112306
2024-12-30;1.5;4.5;2.0;31.182795698924732;689.3296475975001;214.95225570244622;47.76716793387694;0.33934405619235974;57512.70206059269;0.0464;34725.161290322576;22787.540770270112
2024-12-30;1.0;4.5;1.7;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.03944;29007.483870967742;22782.148533382635
2024-12-30;0.5;4.5;1.2;30.64516129032258;623.5207200647501;191.0789303424234;42.461984520538536;0.1913593220306745;43132.696098596134;0.02784;20475.870967741936;22656.8251308542
2024-12-30;0.0;1.5;0.5;34.946236559139784;379.22089358;132.52343055215056;88.3489537014337;0.2359556208626651;32367.65771428378;0.0116;9729.032258064517;22638.625456219263
2024-12-30;0.5;1.5;0.6;34.946236559139784;390.12769535999996;136.33494730322582;90.88996486881722;0.24994500294394592;34229.648485599944;0.01392;11674.83870967742;22554.809775922524
2024-12-30;2.0;9.0;2.7;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.06264;42029.419354838705;22528.18785937824
2024-12-30;1.5;1.5;0.2;34.946236559139784;201.92166647287502;70.56402322976814;47.04268215317876;0.6273068049247569;26143.698820516736;0.00464;3891.612903225807;22252.08591729093
2024-12-30;-0.5;1.5;0.1;34.946236559139784;308.07055629;107.6590653701613;71.7727102467742;0.20475939568354043;24019.446952664195;0.00232;1945.8064516129034;22073.64050105129
2024-12-30;1.0;1.5;0.5;34.946236559139784;310.946774487625;108.66419538546036;72.44279692364024;0.43840808463567366;31766.307112141258;0.0116;9729.032258064517;22037.274854076742
2024-12-30;-0.5;4.5;0.2;30.376344086021508;406.77026906662513;123.56193657131351;27.458208126958557;0.1684322179344309;25405.359231920145;0.00464;3382.7096774193546;22022.64955450079
2024-12-30;0.0;4.5;0.8;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.01856;13530.838709677419;21382.121247494877
2024-12-30;2.0;4.5;2.2;31.182795698924732;702.4964689325;219.0580386993817;48.679564155418156;0.36243551498198195;59526.08296606931;0.05104;38197.67741935484;21328.40554671447
2024-12-30;1.0;4.5;1.8;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.041760000000000005;30713.80645161291;21075.82595273747
2024-12-30;1.5;4.5;2.1;31.182795698924732;689.3296475975001;214.95225570244622;47.76716793387694;0.33934405619235974;57512.70206059269;0.04872;36461.41935483871;21051.282705753976
2024-12-30;2.0;9.0;2.8;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.06495999999999999;43586.064516129016;20971.542698087927
2024-12-30;0.5;4.5;1.3;30.64516129032258;623.5207200647501;191.0789303424234;42.461984520538536;0.1913593220306745;43132.696098596134;0.03016;22182.193548387095;20950.50255020904
2024-12-30;0.0;1.5;0.6;34.946236559139784;379.22089358;132.52343055215056;88.3489537014337;0.2359556208626651;32367.65771428378;0.01392;11674.83870967742;20692.81900460636
2024-12-30;0.5;1.5;0.7;34.946236559139784;390.12769535999996;136.33494730322582;90.88996486881722;0.24994500294394592;34229.648485599944;0.016239999999999997;13620.645161290322;20609.003324309622
2024-12-30;-0.5;4.5;0.3;30.376344086021508;406.77026906662513;123.56193657131351;27.458208126958557;0.1684322179344309;25405.359231920145;0.00696;5074.064516129032;20331.29471579111
2024-12-30;1.5;1.5;0.3;34.946236559139784;201.92166647287502;70.56402322976814;47.04268215317876;0.6273068049247569;26143.698820516736;0.00696;5837.41935483871;20306.279465678024
2024-12-30;-0.5;1.5;0.2;34.946236559139784;308.07055629;107.6590653701613;71.7727102467742;0.20475939568354043;24019.446952664195;0.00464;3891.612903225807;20127.83404943839
2024-12-30;1.0;1.5;0.6;34.946236559139784;310.946774487625;108.66419538546036;72.44279692364024;0.43840808463567366;31766.307112141258;0.01392;11674.83870967742;20091.468402463837
2024-12-30;0.0;4.5;0.9;30.376344086021508;522.419989549875;158.69209359982761;35.26490968885058;0.1809109375911319;34912.959957172294;0.020880000000000003;15222.193548387098;19690.766408785195
2024-12-30;2.0;4.5;2.3;31.182795698924732;702.4964689325;219.0580386993817;48.679564155418156;0.36243551498198195;59526.08296606931;0.05336;39933.93548387097;19592.147482198343
2024-12-30;2.0;1.5;0.0;34.946236559139784;114.723997797625;40.091719660460356;26.72781310697357;0.666368806633696;19434.860755627997;0.0;0.0;19434.860755627997
2024-12-30;2.0;9.0;2.9;27.956989247311824;962.097226126875;268.9734180569758;29.885935339663977;0.2561714401714751;64557.60721421694;0.06727999999999999;45142.70967741934;19414.8975367976
2024-12-30;1.0;4.5;1.9;30.64516129032258;680.228273468875;208.45705154691333;46.32378923264741;0.26507744426026725;51789.63240435038;0.044079999999999994;32420.12903225806;19369.503372092317
