,Computer,Cooking,DVB,Dishwasher,Freezers,Lighting,Music,Others,Refrigerators,STB,TV,Tumble dryer,Washing machine
2024-09-01 20:30:00+02:00,55044.152801000004,75273.99181475,28850.688145,227796.67651,54807.1919415,383847.74268499995,18631.0324935,208642.82831,112917.08837,88187.05325875,129362.2457915,88076.71863,49085.124737750004
2024-09-01 20:45:00+02:00,54784.51057125,54495.233659624995,26236.13810825,241815.336315,54807.1919415,383028.7547725,17425.85934375,184231.4143675,112917.08837,80195.234753125,117638.98765475,89669.7813425,46838.329351375
2024-09-01 21:00:00+02:00,54524.8683415,33716.4755045,23621.588071500002,255833.99611999997,54807.1919415,382209.76686000003,16220.686194,159820.000425,112917.08837,72203.4162475,105915.72951799998,91262.84405500001,44591.533965
2024-09-01 21:15:00+02:00,48163.6337015,27835.6948929875,19096.6734733125,220147.27041374997,54807.1919415,365561.21348375,15410.9778345,165724.01854,112917.08837,58372.24235562499,85626.677435375,95780.053524625,41571.320031875
2024-09-01 21:30:00+02:00,41802.3990615,21954.914281474998,14571.758875125,184460.54470749997,54807.1919415,348912.66010750004,14601.269475000001,171628.036655,112917.08837,44541.06846375,65337.625352749994,100297.26299425,38551.10609875
2024-09-01 21:45:00+02:00,35441.1644215,16074.133669962497,10046.8442769375,148773.81900124997,54807.1919415,332264.10673125,13791.5611155,177532.05477,112917.08837,30709.894571875,45048.573270124994,104814.472463875,35530.892165625
2024-09-01 22:00:00+02:00,29079.9297815,10193.35305845,5521.929678750001,113087.093295,54807.1919415,315615.553355,12981.852756,183436.07288499997,112917.08837,16878.72068,24759.5211875,109331.68193349999,32510.6782325
2024-09-01 22:15:00+02:00,24795.83298295,8821.170916000001,4413.3604629375,92333.54050675,54807.1919415,278204.430364125,11992.085168849999,203085.59409625,112917.08837,13490.1896343875,19788.859737,100974.55253437499,28399.0514365
2024-09-01 22:30:00+02:00,20511.7361844,7448.988773550001,3304.791247125,71579.9877185,54807.1919415,240793.30737325,11002.3175817,222735.1153075,112917.08837,10101.658588775,14818.198286499999,92617.42313524999,24287.424640499998
2024-09-01 22:45:00+02:00,16227.639385849998,6076.8066311,2196.2220313125,50826.43493025,54807.1919415,203382.18438237498,10012.54999455,242384.63651875,112917.08837,6713.127543162499,9847.536836,84260.293736125,20175.7978445
2024-09-01 23:00:00+02:00,11943.5425873,4704.62448865,1087.6528154999999,30072.882142000002,54807.1919415,165971.0613915,9022.7824074,262034.15773,112917.08837,3324.59649755,4876.8753854999995,75903.164337,16064.1710485
2024-09-02 00:00:00+02:00,191.9136566,3285.1273356,3925.3525092,3314.4357027,54807.1919415,44817.0473795,8731.1551545,342206.66737,112917.08837,11998.51001965,17600.7037905,1038.5890109000002,1379.6886186
2024-09-02 00:15:00+02:00,152.8201339875,2710.2300517875,3008.2661890874997,3637.2760879625002,54807.1919415,39368.056070000006,8221.912095825,326195.02462249994,112917.08837,9195.279131500001,13488.6235041,778.941758175,2087.370428675
2024-09-02 00:30:00+02:00,113.726611375,2135.332767975,2091.1798689750003,3960.116473225,54807.1919415,33919.0647605,7712.66903715,310183.38187499996,112917.08837,6392.04824335,9376.5432177,519.2945054500001,2795.05223875
2024-09-02 00:45:00+02:00,74.63308876249998,1560.4354841625,1174.0935488625,4282.9568584875,54807.1919415,28470.073450999997,7203.425978475,294171.7391275,112917.08837,3588.8173552,5264.4629313,259.64725272500004,3502.734048825
2024-09-02 01:00:00+02:00,35.53956615,985.53820035,257.00722875,4605.79724375,54807.1919415,23021.082141500003,6694.1829198000005,278160.09638,112917.08837,785.5864670499999,1152.3826448999998,0.0,4210.4158589
2024-09-02 01:15:00+02:00,26.6546746125,821.281833625,242.72361427500002,4126.5924848125,54807.1919415,20955.6740911,6295.403251125001,270547.60166000004,112917.08837,741.9261610249999,1088.3370163499999,55.397417874999995,3633.0817538750002
2024-09-02 01:30:00+02:00,17.769783075,657.0254669,228.4399998,3647.387725875,54807.1919415,18890.2660407,5896.62358245,262935.10693999997,112917.08837,698.2658549999999,1024.2913878,110.79483574999999,3055.74764885
2024-09-02 01:45:00+02:00,8.8848915375,492.769100175,214.156385325,3168.1829669374997,54807.1919415,16824.8579903,5497.843913775,255322.61222,112917.08837,654.6055489749999,960.24575925,166.19225362499998,2478.413543825
2024-09-02 02:00:00+02:00,0.0,328.51273345,199.87277085,2688.978208,54807.1919415,14759.449939899998,5099.0642451,247710.1175,112917.08837,610.94524295,896.2001307,221.58967149999998,1901.0794388
2024-09-02 02:15:00+02:00,2.3693044125,492.769100175,178.4718072,2362.7844006,54807.1919415,14217.615927587498,5047.1464518,256494.4702175,112917.08837,545.5295445125,800.241355125,221.58967149999998,1476.5411959874998
2024-09-02 02:30:00+02:00,4.738608825,657.0254669000001,157.07084355,2036.5905932,54807.1919415,13675.781915274998,4995.2286585,265278.82293500006,112917.08837,480.11384607499997,704.28257955,221.58967149999998,1052.002953175
2024-09-02 02:45:00+02:00,7.1079132375,821.281833625,135.6698799,1710.3967858,54807.1919415,13133.9479029625,4943.310865200001,274063.1756525,112917.08837,414.6981476375,608.323803975,221.58967149999998,627.4647103625
2024-09-02 03:00:00+02:00,9.47721765,985.53820035,114.26891625,1384.2029784000001,54807.1919415,12592.113890649998,4891.3930719,282847.52837,112917.08837,349.28244920000003,512.3650284,221.58967149999998,202.92646755
2024-09-02 03:15:00+02:00,8.8848915125,2135.332767725,114.26891625,1159.90542665,54807.1919415,12909.1981160125,5208.427880325,279957.53663125,112917.08837,349.28244920000003,512.3650284,826.4232217124999,152.19485066250002
2024-09-02 03:30:00+02:00,8.292565375,3285.1273351,114.26891625,935.6078749000001,54807.1919415,13226.282341374997,5525.46268875,277067.5448925,112917.08837,349.28244920000003,512.3650284,1431.2567719249998,101.463233775
2024-09-02 03:45:00+02:00,7.7002392375,4434.921902475,114.26891625,711.31032315,54807.1919415,13543.366566737499,5842.497497175001,274177.55315375,112917.08837,349.28244920000003,512.3650284,2036.0903221375002,50.7316168875
2024-09-02 04:00:00+02:00,7.107913100000001,5584.71646985,114.26891625,487.0127714,54807.1919415,13860.450792099997,6159.532305600001,271287.561415,112917.08837,349.28244920000003,512.3650284,2640.92387235,0.0
2024-09-02 04:15:00+02:00,7.107913100000001,12307.1396625125,117.839819925,625.5054320625,54807.1919415,16058.927436949998,7090.752345075,276053.46936375,112917.08837,360.1975256375,528.3764355375,2751.227977275,645.1913109125001
2024-09-02 04:30:00+02:00,7.107913100000001,19029.562855174998,121.4107236,763.9980927250001,54807.1919415,18257.4040818,8021.97238455,280819.37731250003,112917.08837,371.11260207500004,544.387842675,2861.5320822,1290.3826218250001
2024-09-02 04:45:00+02:00,7.107913100000001,25751.9860478375,124.981627275,902.4907533875,54807.1919415,20455.880726649997,8953.192424025001,285585.28526125,112917.08837,382.02767851249996,560.3992498124999,2971.836187125,1935.5739327375
2024-09-02 05:00:00+02:00,7.107913100000001,32474.409240499997,128.55253095,1040.98341405,54807.1919415,22654.3573715,9884.412463499999,290351.19321,112917.08837,392.94275495,576.41065695,3082.14029205,2580.7652436500002
2024-09-02 05:15:00+02:00,14.8081525,62884.767045375,232.0109033625,2413.509191475,54807.1919415,32563.054221749997,14645.454832125,293495.34067875,112917.08837,709.1809311875,1040.30279505,2571.2524717625,5955.613693487499
2024-09-02 05:30:00+02:00,22.5083919,93295.12485025,335.469275775,3786.0349689000004,54807.1919415,42471.75107199999,19406.49720075,296639.48814750003,112917.08837,1025.419107425,1504.1949331499998,2060.364651475,9330.462143325
2024-09-02 05:45:00+02:00,30.208631299999997,123705.482655125,438.9276481875,5158.560746325,54807.1919415,52380.447922249994,24167.539569375003,299783.63561625,112917.08837,1341.6572836625,1968.0870712499998,1549.4768311875,12705.3105931625
2024-09-02 06:00:00+02:00,37.9088707,154115.84046,542.3860206,6531.08652375,54807.1919415,62289.144772499996,28928.581938,302927.783085,112917.08837,1657.8954598999999,2431.97920935,1038.5890109000002,16080.159043
2024-09-02 06:15:00+02:00,54.4940013875,190718.35257624998,674.4116221875,11093.9992436875,54807.1919415,58281.744008875,36446.831504999995,292938.6452625,112917.08837,2061.4542484375,3023.9626044375,778.941758175,23021.32316675
2024-09-02 06:30:00+02:00,71.079132075,227320.86469249998,806.437223775,15656.911963625,54807.1919415,54274.34324525,43965.081072,282949.50744,112917.08837,2465.0130369750004,3615.945999525,519.2945054500001,29962.4872905
2024-09-02 06:45:00+02:00,87.6642627625,263923.37680875,938.4628253625001,20219.8246835625,54807.1919415,50266.94248162499,51483.330639,272960.3696175,112917.08837,2868.5718255125003,4207.9293946125,259.64725272500004,36903.65141425
2024-09-02 07:00:00+02:00,104.24939345,300525.888925,1070.48842695,24782.7374035,54807.1919415,46259.54171799999,59001.580206,262971.231795,112917.08837,3272.13061405,4799.9127897,0.0,43844.815538
2024-09-02 07:15:00+02:00,129.719415925,301076.30264999997,1131.169330575,34827.833161250004,54807.1919415,46259.54171799999,62396.17287525,278668.83102875005,112917.08837,3457.6121543750005,5071.9970437875,55.397417874999995,58098.10908725
2024-09-02 07:30:00+02:00,155.1894384,301626.716375,1191.8502342,44872.928919000005,54807.1919415,46259.54171799999,65790.7655445,294366.4302625,112917.08837,3643.0936947,5344.081297875,110.79483574999999,72351.4026365
2024-09-02 07:45:00+02:00,180.659460875,302177.13009999995,1252.531137825,54918.02467675001,54807.1919415,46259.54171799999,69185.35821375,310064.02949625,112917.08837,3828.575235025,5616.1655519625,166.19225362499998,86604.69618575
2024-09-02 08:00:00+02:00,206.12948335000002,302727.543825,1313.21204145,64963.12043450001,54807.1919415,46259.54171799999,72579.950883,325761.62873,112917.08837,4014.05677535,5888.24980605,221.58967149999998,100857.989735
